location,size,total_sqft,bath,price,bhk,price_per_sqft,age,age_factor,original_price
other,7 BHK,4100.0,7.0,82.60000000000001,7,3414.6341463414633,27,0.5900000000000001,140.0
other,2 BHK,1175.0,2.0,29.927400000000002,2,4108.085106382979,26,0.62,48.27
other,1 BHK,950.0,1.0,26.8,1,4210.526315789473,24,0.67,40.0
other,2 BHK,1209.0,2.0,46.5,2,4135.6492969396195,7,0.9299999999999999,50.0
other,5 Bedroom,4200.0,5.0,159.75,5,5357.142857142857,22,0.71,225.0
other,3 BHK,1800.0,3.0,90.0,3,5000.0,0,1.0,90.0
other,5 Bedroom,1600.0,4.0,96.25,5,7812.5,19,0.77,125.0
other,3 BHK,1563.0,3.0,46.28,3,3326.935380678183,11,0.89,52.0
other,2 BHK,1405.0,2.0,49.699999999999996,2,4982.20640569395,22,0.71,70.0
other,3 BHK,1480.0,3.0,80.99999999999999,3,6081.081081081081,10,0.8999999999999999,90.0
other,3 BHK,1600.0,3.0,84.6,3,5625.0,6,0.94,90.0
other,4 Bedroom,1200.0,4.0,116.1,4,11250.0,14,0.86,135.0
other,2 BHK,1200.0,2.0,25.55,2,2916.6666666666665,21,0.73,35.0
other,3 Bedroom,1500.0,3.0,79.35,3,7666.666666666667,23,0.69,115.0
other,3 BHK,1824.0,3.0,112.49999999999999,3,6853.070175438596,10,0.8999999999999999,125.0
other,1 Bedroom,750.0,1.0,31.500000000000004,1,7500.0,28,0.56,56.25
other,2 BHK,1060.0,2.0,30.66,2,3962.264150943396,21,0.73,42.0
other,3 Bedroom,1500.0,3.0,40.300000000000004,3,4133.333333333333,25,0.65,62.0
other,2 BHK,1339.0,2.0,46.75,2,4107.542942494399,15,0.85,55.0
other,3 BHK,1600.0,3.0,75.0,3,4687.5,2,1.0,75.0
other,2 BHK,1225.0,2.0,42.4347,2,4498.775510204082,19,0.77,55.11
other,2 BHK,1000.0,2.0,43.5,2,5000.0,13,0.87,50.0
other,4 Bedroom,6000.0,5.0,400.0,4,6666.666666666667,2,1.0,400.0
other,3 BHK,2400.0,3.0,170.0,3,7083.333333333333,0,1.0,170.0
other,2 BHK,1480.0,2.0,32.5,2,4391.891891891892,30,0.5,65.0
other,3 BHK,1500.0,2.0,63.7,3,6533.333333333333,25,0.65,98.0
other,3 BHK,3095.0,3.0,262.5,3,11308.562197092084,20,0.75,350.0
other,2 BHK,910.0,2.0,26.23,2,3351.6483516483518,14,0.86,30.5
other,1 Bedroom,1200.0,1.0,28.0,1,2333.3333333333335,0,1.0,28.0
other,3 Bedroom,1500.0,3.0,83.0,3,6666.666666666667,16,0.83,100.0
other,2 BHK,1133.0,2.0,55.0,2,4854.368932038835,1,1.0,55.0
other,5 Bedroom,1560.0,5.0,81.2,5,9294.871794871795,28,0.56,145.0
other,5 Bedroom,2900.0,5.0,69.3,5,3103.448275862069,19,0.77,90.0
other,3 BHK,1560.0,3.0,178.41199999999998,3,12051.28205128205,5,0.949,188.0
other,2 BHK,856.0,2.0,37.199999999999996,2,4672.897196261682,7,0.9299999999999999,40.0
other,4 Bedroom,14000.0,3.0,448.00000000000006,4,5714.285714285715,28,0.56,800.0
other,1 BHK,485.0,1.0,12.75,1,3092.783505154639,15,0.85,15.0
other,3 BHK,1384.0,3.0,49.2012,3,4500.0,18,0.79,62.28
other,3 BHK,1508.0,3.0,70.25,3,4658.488063660478,0,1.0,70.25
other,4 Bedroom,2150.0,4.0,80.0,4,3720.9302325581393,2,1.0,80.0
other,3 BHK,1600.0,3.0,30.680000000000003,3,3250.0,27,0.5900000000000001,52.0
other,2 BHK,1250.0,2.0,62.0,2,4960.0,2,1.0,62.0
other,3 Bedroom,1200.0,3.0,125.58,3,10833.333333333334,4,0.966,130.0
other,2 BHK,1050.0,2.0,41.54,2,6380.952380952381,26,0.62,67.0
other,3 BHK,1596.0,3.0,93.45,3,6578.9473684210525,11,0.89,105.0
other,3 BHK,1800.0,3.0,71.2,3,4444.444444444444,11,0.89,80.0
other,2 BHK,925.0,2.0,36.96,2,5189.189189189189,19,0.77,48.0
other,2 BHK,1395.0,2.0,55.9592,2,4558.4229390681,12,0.88,63.59
other,3 Bedroom,1200.0,3.0,65.45,3,7083.333333333333,19,0.77,85.0
other,2 BHK,1132.0,2.0,61.63999999999999,2,5918.727915194347,8,0.9199999999999999,67.0
other,2 BHK,1262.0,2.0,59.22,2,4992.076069730587,6,0.94,63.0
other,3 BHK,1515.0,3.0,86.504,3,5808.580858085808,3,0.983,88.0
other,3 BHK,1655.0,3.0,67.98740000000001,3,5200.0,18,0.79,86.06
other,7 Bedroom,5000.0,7.0,218.26999999999998,7,5980.0,21,0.73,299.0
other,2 BHK,1380.0,2.0,63.2,2,5797.101449275362,18,0.79,80.0
other,3 BHK,1450.0,3.0,61.684999999999995,3,4482.758620689655,5,0.949,65.0
other,2 BHK,1200.0,2.0,33.48,2,4500.0,26,0.62,54.0
other,4 Bedroom,4346.0,5.0,440.0,4,11504.83202945237,12,0.88,500.0
other,2 BHK,1178.0,2.0,42.3,2,3989.8132427843802,10,0.8999999999999999,47.0
other,3 BHK,2200.0,3.0,164.56,3,8500.0,12,0.88,187.0
other,3 Bedroom,3329.0,3.0,290.4,3,9912.886752778611,12,0.88,330.0
other,4 Bedroom,3600.0,4.0,177.00000000000003,4,8333.333333333334,27,0.5900000000000001,300.0
other,4 BHK,3500.0,3.0,301.5,4,12857.142857142857,24,0.67,450.0
other,3 BHK,1595.0,3.0,55.48,3,4764.8902821316615,21,0.73,76.0
other,2 BHK,1093.0,2.0,38.35000000000001,2,5946.935041171088,27,0.5900000000000001,65.0
other,2 BHK,1367.0,2.0,47.74,2,4535.479151426482,19,0.77,62.0
other,3 BHK,1535.0,3.0,81.7,3,6188.9250814332245,14,0.86,95.0
other,2 BHK,1015.0,2.0,33.75,2,4433.4975369458125,20,0.75,45.0
other,2 BHK,1100.0,2.0,55.176,2,5700.0,12,0.88,62.7
other,2 BHK,930.0,2.0,32.85,2,4838.709677419355,21,0.73,45.0
other,3 BHK,1650.0,2.0,72.0,3,4848.484848484848,10,0.8999999999999999,80.0
other,3 BHK,2197.0,4.0,221.20000000000002,3,12744.651797906236,18,0.79,280.0
other,3 BHK,1240.0,2.0,42.779999999999994,3,3709.6774193548385,7,0.9299999999999999,46.0
other,2 BHK,1100.0,2.0,46.2,2,5454.545454545455,19,0.77,60.0
other,4 Bedroom,1600.0,3.0,159.95999999999998,4,10750.0,7,0.9299999999999999,172.0
other,3 BHK,1450.0,2.0,77.35,3,5862.068965517241,9,0.9099999999999999,85.0
other,4 Bedroom,2000.0,3.0,107.9,4,8300.0,25,0.65,166.0
other,2 BHK,700.0,2.0,22.95,2,3857.1428571428573,15,0.85,27.0
other,2 BHK,1050.0,2.0,35.550000000000004,2,4285.714285714285,18,0.79,45.0
other,3 BHK,1250.0,3.0,25.675,3,3160.0,25,0.65,39.5
other,3 BHK,1756.0,3.0,71.0,3,5694.760820045558,22,0.71,100.0
other,3 BHK,1532.0,3.0,82.8,3,6005.221932114882,10,0.8999999999999999,92.0
other,3 BHK,1650.0,3.0,96.8,3,6666.666666666667,12,0.88,110.0
other,2 BHK,1200.0,2.0,38.940000000000005,2,5500.0,27,0.5900000000000001,66.0
other,2 BHK,1180.0,2.0,44.16,2,4067.7966101694915,8,0.9199999999999999,48.0
other,3 BHK,1525.0,2.0,93.94,3,8000.0,19,0.77,122.0
other,3 BHK,1435.0,3.0,48.3,3,4878.048780487805,23,0.69,70.0
other,3 BHK,1560.0,2.0,52.14,3,4230.7692307692305,18,0.79,66.0
other,2 BHK,1070.0,2.0,35.699999999999996,2,3925.233644859813,15,0.85,42.0
other,4 Bedroom,2400.0,3.0,188.0,4,8333.333333333334,6,0.94,200.0
other,2 BHK,1000.0,2.0,102.7,2,13000.0,18,0.79,130.0
other,2 BHK,1300.0,2.0,53.4,2,4615.384615384615,11,0.89,60.0
other,2 Bedroom,3040.0,1.0,154.8,2,5921.0526315789475,14,0.86,180.0
other,3 BHK,1310.0,2.0,25.0,3,3816.793893129771,30,0.5,50.0
other,3 BHK,1390.0,3.0,85.19999999999999,3,8633.093525179856,22,0.71,120.0
other,4 Bedroom,1200.0,4.0,62.64,4,6000.0,13,0.87,72.0
other,2 BHK,1135.0,2.0,61.199999999999996,2,5991.1894273127755,10,0.8999999999999999,68.0
other,2 BHK,900.0,2.0,35.75,2,6111.111111111111,25,0.65,55.0
other,3 BHK,1378.0,2.0,38.52029999999999,3,3071.843251088534,9,0.9099999999999999,42.33
other,2 BHK,1210.0,2.0,38.44,2,5123.966942148761,26,0.62,62.0
other,3 BHK,1464.0,3.0,50.39999999999999,3,3825.136612021858,10,0.8999999999999999,56.0
other,3 BHK,2500.0,3.0,237.25,3,10000.0,5,0.949,250.0
other,3 BHK,1600.0,3.0,80.0,3,5000.0,1,1.0,80.0
other,3 BHK,1250.0,3.0,35.55,3,3160.0,10,0.8999999999999999,39.5
other,2 BHK,1100.0,2.0,39.5,2,4545.454545454545,18,0.79,50.0
other,2 BHK,1269.72,2.0,64.532,2,5355.511451343603,5,0.949,68.0
other,3 Bedroom,1168.0,3.0,60.9,3,5993.1506849315065,13,0.87,70.0
other,2 BHK,1552.0,2.0,39.27,2,3286.082474226804,19,0.77,51.0
other,4 Bedroom,2100.0,4.0,147.095,4,7380.952380952381,5,0.949,155.0
other,2 BHK,1300.0,2.0,53.949999999999996,2,5000.0,16,0.83,65.0
other,3 BHK,1515.0,3.0,85.4763,3,6200.0,9,0.9099999999999999,93.93
other,4 BHK,2400.0,5.0,50.150000000000006,4,3541.6666666666665,27,0.5900000000000001,85.0
other,2 BHK,1243.0,2.0,58.0,2,4666.130329847144,0,1.0,58.0
other,3 BHK,1616.0,3.0,75.0,3,4641.089108910891,2,1.0,75.0
other,5 Bedroom,1800.0,6.0,41.385,5,2472.222222222222,7,0.9299999999999999,44.5
other,6 BHK,2700.0,4.0,199.01999999999998,6,7925.925925925926,7,0.9299999999999999,214.0
other,3 BHK,2000.0,3.0,130.2,3,10500.0,26,0.62,210.0
other,5 Bedroom,2400.0,4.0,231.0,5,12500.0,19,0.77,300.0
other,3 BHK,1760.0,3.0,128.48,3,10000.0,21,0.73,176.0
other,1 BHK,595.0,1.0,36.12,1,7058.823529411765,14,0.86,42.0
other,2 BHK,1410.0,2.0,46.23,2,4751.77304964539,23,0.69,67.0
other,2 BHK,1090.0,2.0,29.591199999999997,2,2888.0733944954127,6,0.94,31.48
other,2 BHK,1254.0,2.0,47.699999999999996,2,4226.475279106858,10,0.8999999999999999,53.0
other,7 Bedroom,2800.0,7.0,117.5,7,4464.285714285715,6,0.94,125.0
other,2 BHK,1170.0,2.0,48.160000000000004,2,7350.427350427351,28,0.56,86.0
other,4 Bedroom,2200.0,4.0,231.005,4,10681.818181818182,3,0.983,235.0
other,2 BHK,1000.0,2.0,33.5,2,5000.0,24,0.67,50.0
other,2 BHK,920.0,2.0,31.150000000000002,2,3804.3478260869565,11,0.89,35.0
other,4 Bedroom,2400.0,3.0,92.3,4,5916.666666666667,25,0.65,142.0
other,3 BHK,1464.0,3.0,53.144,3,3825.136612021858,5,0.949,56.0
other,2 BHK,1280.0,2.0,34.8,2,3125.0,13,0.87,40.0
other,3 BHK,2000.0,3.0,75.65,3,4250.0,11,0.89,85.0
other,3 BHK,1650.0,3.0,157.49999999999997,3,10606.060606060606,10,0.8999999999999999,175.0
other,2 BHK,840.0,2.0,21.330000000000002,2,3214.285714285714,18,0.79,27.0
other,3 BHK,1670.0,3.0,68.895,3,5500.5988023952095,20,0.75,91.86
other,2 BHK,1242.0,2.0,38.3502,2,3196.45732689211,4,0.966,39.7
other,3 BHK,1690.0,2.0,47.85,3,3254.437869822485,13,0.87,55.0
other,3 BHK,1488.0,3.0,42.75,3,3830.6451612903224,20,0.75,57.0
other,3 BHK,1250.0,2.0,55.199999999999996,3,6400.0,23,0.69,80.0
other,3 Bedroom,1650.0,4.0,136.0,3,9696.969696969696,15,0.85,160.0
other,2 BHK,800.0,2.0,33.5,2,6250.0,24,0.67,50.0
other,2 BHK,1225.0,2.0,132.0,2,12244.897959183674,12,0.88,150.0
other,2 BHK,1260.0,2.0,38.86,2,4603.174603174603,24,0.67,58.0
other,4 BHK,3675.0,4.0,205.52,4,9986.394557823129,28,0.56,367.0
other,2 Bedroom,1200.0,2.0,109.5,2,12500.0,21,0.73,150.0
other,2 BHK,1250.0,2.0,47.449999999999996,2,5200.0,21,0.73,65.0
other,2 BHK,1225.0,2.0,32.160000000000004,2,3918.3673469387754,24,0.67,48.0
other,2 Bedroom,1350.0,2.0,61.6,2,5925.925925925926,19,0.77,80.0
other,3 Bedroom,2000.0,3.0,73.0,3,5000.0,21,0.73,100.0
other,3 BHK,1614.0,3.0,108.13,3,6815.365551425031,3,0.983,110.0
other,2 BHK,1188.0,2.0,65.69999999999999,2,6144.781144781145,10,0.8999999999999999,73.0
other,3 BHK,1480.0,3.0,74.7,3,6081.081081081081,16,0.83,90.0
other,2 Bedroom,680.0,2.0,39.48,2,6176.470588235294,6,0.94,42.0
other,2 Bedroom,2400.0,2.0,82.65,2,3958.3333333333335,13,0.87,95.0
other,2 BHK,1045.0,2.0,27.3,2,4019.1387559808613,25,0.65,42.0
other,2 BHK,955.0,2.0,48.19499999999999,2,5607.3298429319375,10,0.8999999999999999,53.55
other,2 BHK,1115.0,2.0,33.5533,2,5100.448430493274,27,0.5900000000000001,56.87
other,3 BHK,2479.13,3.0,156.95,3,8672.39717158842,21,0.73,215.0
other,2 BHK,1100.0,2.0,97.52,2,9636.363636363636,8,0.9199999999999999,106.0
other,3 BHK,1690.0,3.0,53.25,3,4437.869822485207,22,0.71,75.0
other,2 BHK,1068.0,2.0,35.244,2,3749.9999999999995,12,0.88,40.05
other,3 BHK,1925.0,3.0,85.19999999999999,3,6233.766233766234,22,0.71,120.0
other,1 BHK,650.0,1.0,21.06,1,4000.0,17,0.8099999999999999,26.0
other,3 BHK,1410.0,2.0,26.620800000000003,3,3200.0,27,0.5900000000000001,45.12
other,3 BHK,2000.0,3.0,186.29999999999998,3,10350.0,10,0.8999999999999999,207.0
other,2 Bedroom,1050.0,2.0,94.6,2,10476.190476190477,14,0.86,110.0
other,3 BHK,1130.0,3.0,25.46,3,3362.83185840708,24,0.67,38.0
other,3 BHK,2204.0,2.0,198.25,3,13838.47549909256,25,0.65,305.0
other,2 BHK,900.0,2.0,30.150000000000002,2,5000.0,24,0.67,45.0
other,3 BHK,1550.0,2.0,51.1,3,4516.129032258064,21,0.73,70.0
other,2 BHK,916.0,2.0,23.520000000000003,2,4585.152838427947,28,0.56,42.0
other,3 BHK,1358.0,3.0,39.5,3,3681.8851251840942,18,0.79,50.0
other,3 BHK,1936.0,2.0,54.21,3,2800.103305785124,0,1.0,54.21
other,3 BHK,1685.0,2.0,108.13,3,6528.189910979228,3,0.983,110.0
other,2 BHK,850.0,2.0,28.71,2,3882.3529411764707,13,0.87,33.0
other,3 BHK,1550.0,3.0,95.7,3,7096.774193548387,13,0.87,110.0
other,1 BHK,500.0,1.0,20.0,1,4000.0,2,1.0,20.0
other,2 BHK,1146.0,2.0,20.405,2,3359.5113438045373,29,0.53,38.5
other,3 BHK,3155.0,4.0,218.30000000000004,3,11727.41679873217,27,0.5900000000000001,370.0
other,3 BHK,1765.0,3.0,87.14999999999999,3,5949.008498583569,16,0.83,105.0
other,2 BHK,1265.0,2.0,70.0,2,5533.596837944664,2,1.0,70.0
other,2 BHK,1012.0,2.0,50.15,2,5830.0395256917,15,0.85,59.0
other,3 BHK,2045.0,4.0,133.98,3,7530.562347188264,13,0.87,154.0
other,6 Bedroom,2400.0,4.0,148.4,6,11666.666666666666,29,0.53,280.0
other,1 BHK,581.91,2.0,19.25,1,4296.197006409926,19,0.77,25.0
other,3 Bedroom,1158.0,2.0,47.6,3,7340.241796200346,28,0.56,85.0
other,2 BHK,925.0,2.0,44.88,2,5513.513513513513,12,0.88,51.0
other,2 BHK,1415.0,2.0,94.6,2,7773.851590106007,14,0.86,110.0
other,2 BHK,1210.0,2.0,52.2,2,4958.677685950413,13,0.87,60.0
other,2 BHK,1100.0,2.0,37.949999999999996,2,5000.0,23,0.69,55.0
other,4 BHK,4750.0,5.0,402.0,4,12631.578947368422,24,0.67,600.0
other,3 BHK,1840.0,3.0,122.45,3,8423.91304347826,18,0.79,155.0
other,2 Bedroom,1350.0,2.0,175.565,2,13703.703703703704,5,0.949,185.0
other,2 BHK,824.0,2.0,54.599999999999994,2,7281.553398058252,9,0.9099999999999999,60.0
other,3 BHK,1340.0,2.0,62.0,3,7462.686567164179,26,0.62,100.0
other,3 BHK,1620.0,2.0,94.6,3,6790.123456790124,14,0.86,110.0
other,3 BHK,1533.0,3.0,86.25,3,7501.630789302022,20,0.75,115.0
other,3 BHK,1560.0,3.0,62.05,3,5448.717948717948,21,0.73,85.0
other,3 BHK,1375.0,2.0,37.0062,3,3495.2727272727275,19,0.77,48.06
other,1 BHK,750.0,1.0,16.25,1,3333.3333333333335,25,0.65,25.0
other,3 BHK,1375.0,2.0,80.66499999999999,3,6181.818181818182,5,0.949,85.0
other,2 BHK,1095.0,2.0,28.4,2,3652.9680365296804,22,0.71,40.0
other,3 BHK,1440.0,2.0,40.4211,3,4189.583333333333,24,0.67,60.33
other,2 BHK,1200.0,2.0,45.044999999999995,2,4125.0,9,0.9099999999999999,49.5
other,2 BHK,975.0,2.0,40.419999999999995,2,4410.25641025641,6,0.94,43.0
other,5 BHK,2800.0,4.0,146.0,5,7142.857142857143,21,0.73,200.0
other,2 BHK,900.0,2.0,34.86,2,4666.666666666667,16,0.83,42.0
other,3 BHK,1500.0,3.0,71.28,3,5866.666666666667,17,0.8099999999999999,88.0
other,2 BHK,1010.0,2.0,38.18,2,4554.455445544554,16,0.83,46.0
other,2 BHK,1140.0,2.0,69.91999999999999,2,6666.666666666667,8,0.9199999999999999,76.0
other,2 BHK,1198.0,2.0,76.44,2,7011.686143572621,9,0.9099999999999999,84.0
other,4 BHK,4000.0,4.0,473.19999999999993,4,13000.0,9,0.9099999999999999,520.0
other,4 Bedroom,1470.0,4.0,23.115000000000002,4,2346.938775510204,24,0.67,34.5
other,2 BHK,1370.0,2.0,70.5,2,5474.4525547445255,6,0.94,75.0
other,2 BHK,1316.0,2.0,47.175,2,4217.325227963526,15,0.85,55.5
other,2 BHK,1050.0,2.0,24.080000000000002,2,4095.2380952380954,28,0.56,43.0
other,6 Bedroom,2400.0,7.0,89.1,6,4583.333333333333,17,0.8099999999999999,110.0
other,2 BHK,1000.0,1.0,52.195,2,5500.0,5,0.949,55.0
other,2 Bedroom,1200.0,2.0,77.5,2,10416.666666666666,26,0.62,125.0
other,2 BHK,1200.0,2.0,38.5,2,4166.666666666667,19,0.77,50.0
other,2 BHK,1313.0,2.0,58.27,2,4437.928408225438,0,1.0,58.27
other,2 BHK,936.0,2.0,42.0,2,4487.179487179487,0,1.0,42.0
other,1 Bedroom,1050.0,1.0,62.300000000000004,1,6666.666666666667,11,0.89,70.0
other,3 Bedroom,1200.0,2.0,60.0,3,6666.666666666667,20,0.75,80.0
other,3 BHK,1464.0,3.0,33.040000000000006,3,3825.136612021858,27,0.5900000000000001,56.0
other,2 BHK,1256.0,2.0,60.0,2,4777.070063694267,1,1.0,60.0
other,2 BHK,1020.0,2.0,36.371,2,3627.450980392157,3,0.983,37.0
other,2 BHK,830.0,2.0,28.22,2,4096.385542168675,16,0.83,34.0
other,2 BHK,1210.0,2.0,39.32,2,3305.785123966942,3,0.983,40.0
other,2 BHK,1520.0,2.0,55.8,2,4078.9473684210525,10,0.8999999999999999,62.0
other,3 BHK,2300.0,3.0,58.4,3,3478.2608695652175,21,0.73,80.0
other,1 BHK,400.0,1.0,9.1,1,3500.0,25,0.65,14.0
other,2 BHK,946.0,2.0,37.354,2,4016.913319238901,3,0.983,38.0
other,5 Bedroom,1575.0,4.0,150.0,5,9523.809523809523,0,1.0,150.0
other,2 BHK,860.0,1.0,40.419999999999995,2,5000.0,6,0.94,43.0
other,4 Bedroom,4800.0,5.0,333.37,4,13104.166666666666,29,0.53,629.0
other,2 BHK,1200.0,2.0,56.699999999999996,2,5833.333333333333,17,0.8099999999999999,70.0
other,3 BHK,1700.0,3.0,73.6,3,4705.882352941177,8,0.9199999999999999,80.0
other,2 BHK,1100.0,2.0,33.6,2,5454.545454545455,28,0.56,60.0
other,5 Bedroom,6040.0,4.0,170.0,5,2814.569536423841,2,1.0,170.0
other,2 BHK,1300.0,2.0,73.47,2,6076.923076923077,7,0.9299999999999999,79.0
other,2 BHK,1311.0,2.0,26.880000000000003,2,3661.3272311212813,28,0.56,48.0
other,4 BHK,3500.0,4.0,241.49999999999997,4,10000.0,23,0.69,350.0
other,3 BHK,1400.0,2.0,43.45,3,3928.5714285714284,18,0.79,55.0
other,3 BHK,1000.0,2.0,108.13,3,11000.0,3,0.983,110.0
other,3 BHK,1942.0,3.0,82.61999999999999,3,5252.317198764161,17,0.8099999999999999,102.0
other,2 BHK,1000.0,2.0,40.81,2,5300.0,19,0.77,53.0
other,1 Bedroom,800.0,1.0,62.0,1,12500.0,26,0.62,100.0
other,2 BHK,950.0,2.0,40.49999999999999,2,4736.8421052631575,10,0.8999999999999999,45.0
other,2 BHK,1022.0,2.0,32.24,2,5088.062622309198,26,0.62,52.0
other,4 Bedroom,2000.0,3.0,21.75,4,1250.0,13,0.87,25.0
other,2 BHK,990.0,2.0,29.8485,2,4500.0,24,0.67,44.55
other,3 BHK,2400.0,3.0,210.6,3,10833.333333333334,17,0.8099999999999999,260.0
other,3 BHK,1533.0,3.0,50.150000000000006,3,5544.683626875408,27,0.5900000000000001,85.0
other,3 BHK,1475.0,3.0,41.300000000000004,3,4745.762711864407,27,0.5900000000000001,70.0
other,2 BHK,1135.0,2.0,30.800000000000004,2,4845.814977973569,28,0.56,55.0
other,2 BHK,1452.55,2.0,93.5,2,7572.889057175313,15,0.85,110.0
other,3 BHK,2357.0,3.0,151.0,3,6406.448875689436,2,1.0,151.0
other,2 BHK,1170.0,2.0,90.3,2,8974.358974358975,14,0.86,105.0
other,3 BHK,1411.0,3.0,56.8664,3,6500.3543586109145,26,0.62,91.72
other,2 BHK,1200.0,3.0,27.28,2,3666.6666666666665,26,0.62,44.0
other,3 BHK,3095.0,3.0,187.5,3,12116.316639741519,30,0.5,375.0
other,2 BHK,1350.0,2.0,66.35249999999999,2,5000.0,3,0.983,67.5
other,3 Bedroom,1100.0,3.0,75.348,3,7090.909090909091,4,0.966,78.0
other,2 BHK,1240.0,2.0,36.3457,2,3531.451612903226,16,0.83,43.79
other,4 BHK,3600.0,4.0,343.09999999999997,4,10138.888888888889,6,0.94,365.0
other,2 BHK,1175.0,2.0,41.0295,2,4108.085106382979,15,0.85,48.27
other,4 Bedroom,4000.0,4.0,147.9,4,4250.0,13,0.87,170.0
other,3 BHK,1945.0,3.0,78.0,3,6169.665809768638,25,0.65,120.0
other,3 BHK,1465.0,2.0,63.512,3,5100.341296928327,15,0.85,74.72
other,3 BHK,1650.0,3.0,155.1,3,10000.0,6,0.94,165.0
other,3 Bedroom,1550.0,2.0,138.0,3,9677.41935483871,8,0.9199999999999999,150.0
other,3 BHK,1360.0,2.0,58.26241,3,4358.088235294118,3,0.983,59.27
other,3 BHK,1150.0,2.0,39.75,3,6521.739130434783,29,0.53,75.0
other,3 Bedroom,1200.0,3.0,39.22,3,6166.666666666667,29,0.53,74.0
other,3 BHK,1229.0,3.0,62.801899999999996,3,7000.0,21,0.73,86.03
other,2 BHK,1030.0,2.0,54.89999999999999,2,5922.330097087379,10,0.8999999999999999,61.0
other,1 Bedroom,600.0,1.0,32.0,1,5333.333333333333,1,1.0,32.0
other,2 BHK,1165.0,2.0,120.15,2,11587.982832618025,11,0.89,135.0
other,2 BHK,1107.0,2.0,29.37,2,2981.029810298103,11,0.89,33.0
other,3 BHK,1520.0,3.0,42.400000000000006,3,5263.1578947368425,29,0.53,80.0
other,4 BHK,3000.0,4.0,235.92,4,8000.0,3,0.983,240.0
other,2 BHK,1050.0,2.0,30.779999999999998,2,3619.0476190476193,17,0.8099999999999999,38.0
other,2 BHK,1315.0,2.0,58.5,2,6844.106463878327,25,0.65,90.0
other,2 BHK,1210.0,2.0,54.0,2,5950.413223140496,20,0.75,72.0
other,3 BHK,1215.0,3.0,21.1,3,3473.251028806584,30,0.5,42.2
other,4 Bedroom,30000.0,4.0,1974.0,4,7000.0,6,0.94,2100.0
other,3 BHK,1445.0,3.0,35.84,3,4429.065743944637,28,0.56,64.0
other,2 BHK,1170.0,2.0,68.0,2,5811.965811965812,0,1.0,68.0
other,2 Bedroom,1600.0,2.0,55.0,2,6875.0,30,0.5,110.0
other,2 BHK,955.0,1.0,22.1065,2,3561.256544502618,25,0.65,34.01
other,3 BHK,1370.0,2.0,48.75,3,5474.4525547445255,25,0.65,75.0
other,2 BHK,1187.0,2.0,31.95,2,3791.0699241786015,22,0.71,45.0
other,3 BHK,1980.0,3.0,145.6,3,11313.131313131313,25,0.65,224.0
other,2 BHK,1100.0,2.0,33.836000000000006,2,3495.454545454546,12,0.88,38.45
other,3 BHK,1700.0,3.0,92.053,3,5705.882352941177,5,0.949,97.0
other,3 BHK,1900.0,3.0,151.84,3,8421.052631578947,5,0.949,160.0
other,3 BHK,1360.0,3.0,48.95,3,4044.1176470588234,11,0.89,55.0
other,2 BHK,1100.0,2.0,69.75,2,6818.181818181818,7,0.9299999999999999,75.0
other,3 BHK,1929.0,3.0,79.35,3,5961.638154484189,23,0.69,115.0
other,4 BHK,3161.0,4.0,156.22,4,6770.00949066751,21,0.73,214.0
other,2 BHK,1020.0,2.0,31.6,2,3921.5686274509803,18,0.79,40.0
other,3 Bedroom,3515.0,3.0,405.71999999999997,3,11948.790896159317,4,0.966,420.0
other,2 BHK,1051.0,2.0,26.729999999999997,2,3139.8667935299713,17,0.8099999999999999,33.0
other,2 BHK,1100.0,2.0,35.0,2,6363.636363636364,30,0.5,70.0
other,3 BHK,1455.0,2.0,29.68,3,3848.7972508591065,29,0.53,56.0
other,4 Bedroom,4200.0,4.0,246.32999999999998,4,6071.428571428572,4,0.966,255.0
other,2 Bedroom,1200.0,2.0,29.150000000000002,2,4583.333333333333,29,0.53,55.0
other,1 BHK,700.0,1.0,27.470000000000002,1,5857.142857142857,24,0.67,41.0
other,3 BHK,1300.0,2.0,44.589999999999996,3,3769.230769230769,9,0.9099999999999999,49.0
other,2 BHK,1400.0,2.0,67.0,2,4785.714285714285,0,1.0,67.0
other,2 BHK,1200.0,2.0,48.23,2,4416.666666666667,9,0.9099999999999999,53.0
other,3 BHK,1535.0,3.0,53.129999999999995,3,3583.061889250814,4,0.966,55.0
other,3 Bedroom,3000.0,3.0,222.5,3,8333.333333333334,11,0.89,250.0
other,2 BHK,1100.0,2.0,44.53,2,5545.454545454545,21,0.73,61.0
other,1 Bedroom,1260.0,1.0,21.73,1,3253.968253968254,29,0.53,41.0
other,1 Bedroom,1500.0,1.0,23.25,1,2500.0,26,0.62,37.5
other,1 BHK,600.0,1.0,15.979999999999999,1,2833.3333333333335,6,0.94,17.0
other,3 BHK,1360.0,2.0,59.8,3,4779.411764705882,8,0.9199999999999999,65.0
other,2 BHK,1165.0,2.0,54.75,2,6437.768240343347,21,0.73,75.0
other,3 Bedroom,1272.0,4.0,56.25,3,5896.226415094339,20,0.75,75.0
other,2 BHK,965.0,2.0,40.05,2,4663.21243523316,11,0.89,45.0
other,5 Bedroom,1600.0,5.0,99.39999999999999,5,8750.0,22,0.71,140.0
other,2 BHK,780.0,2.0,14.000000000000002,2,3205.128205128205,28,0.56,25.0
other,3 BHK,1000.0,2.0,65.0,3,6500.0,0,1.0,65.0
